id,category,city,salary,workYear,education
7278,后端开发其它,深圳,14.5,4.0,本科
7279,后端开发其它,武汉,15.0,4.0,本科
7280,后端开发其它,珠海,11.5,2.0,本科
7281,后端开发其它,苏州,17.5,3.0,本科
7282,后端开发其它,珠海,11.5,4.0,本科
7283,后端开发其它,深圳,16.5,4.0,本科
7284,后端开发其它,成都,11.5,4.0,本科
7286,后端开发其它,深圳,37.5,4.0,本科
7287,后端开发其它,南京,11.0,4.0,本科
7288,后端开发其它,广州,15.0,4.0,本科
7289,后端开发其它,北京,9.0,4.0,本科
7290,后端开发其它,上海,25.0,4.0,大专
7291,后端开发其它,深圳,22.5,4.0,本科
7293,后端开发其它,成都,18.0,3.0,本科
7294,后端开发其它,杭州,20.0,4.0,本科
7295,后端开发其它,成都,16.0,4.0,本科
7296,后端开发其它,成都,30.0,4.0,本科
7298,后端开发其它,上海,18.5,3.0,本科
7299,后端开发其它,上海,22.0,3.0,本科
7300,后端开发其它,天津,16.5,3.0,本科
7301,后端开发其它,成都,12.5,4.0,本科
7302,后端开发其它,上海,30.0,3.0,本科
7303,后端开发其它,杭州,14.0,4.0,本科
7304,后端开发其它,深圳,18.5,4.0,本科
7305,后端开发其它,深圳,23.0,4.0,本科
7306,后端开发其它,北京,12.5,4.0,本科
7307,后端开发其它,深圳,21.5,4.0,本科
7308,后端开发其它,深圳,20.5,2.0,本科
7310,后端开发其它,北京,12.5,4.0,本科
7311,后端开发其它,武汉,20.0,4.0,本科
7312,后端开发其它,成都,11.5,4.0,本科
7313,后端开发其它,深圳,20.0,4.0,本科
7314,后端开发其它,上海,16.5,4.0,本科
7315,后端开发其它,青岛,12.5,4.0,本科
7316,后端开发其它,杭州,17.5,4.0,本科
7317,后端开发其它,杭州,17.5,4.0,本科
7318,后端开发其它,深圳,20.0,4.0,本科
7319,后端开发其它,北京,22.5,4.0,本科
7320,后端开发其它,深圳,14.0,4.0,本科
7322,后端开发其它,武汉,20.0,3.0,本科
7323,后端开发其它,拉萨,22.5,4.0,本科
7324,后端开发其它,北京,32.5,4.0,本科
7325,后端开发其它,广州,12.5,2.0,本科
7326,后端开发其它,深圳,19.0,4.0,本科
7327,后端开发其它,深圳,16.0,4.0,本科
7328,后端开发其它,上海,17.5,4.0,本科
7329,后端开发其它,深圳,20.0,4.0,本科
7330,后端开发其它,上海,20.0,3.0,本科
7331,后端开发其它,上海,20.0,3.0,本科
7332,后端开发其它,宁波,13.0,4.0,本科
7333,后端开发其它,无锡,15.0,4.0,本科
7334,后端开发其它,深圳,16.5,3.0,大专
7335,后端开发其它,深圳,16.5,3.0,本科
7336,后端开发其它,广州,15.0,3.0,本科
7337,后端开发其它,宁波,15.0,4.0,大专
7343,后端开发其它,北京,45.0,4.0,本科
7347,后端开发其它,嘉兴,7.5,2.0,大专
7351,后端开发其它,重庆,12.5,4.0,本科
7354,后端开发其它,深圳,17.0,4.0,本科
7356,后端开发其它,广州,14.5,3.0,大专
7357,后端开发其它,成都,9.5,2.0,本科
7358,后端开发其它,宁波,9.0,2.0,本科
7359,后端开发其它,成都,20.0,2.0,本科
7364,后端开发其它,成都,15.0,4.0,本科
7365,后端开发其它,北京,17.5,4.0,本科
7366,后端开发其它,广州,20.0,4.0,本科
7367,后端开发其它,广州,30.0,4.0,本科
7368,后端开发其它,北京,45.0,4.0,本科
7369,后端开发其它,北京,14.5,4.0,本科
7370,后端开发其它,深圳,25.0,3.0,本科
7371,后端开发其它,南京,20.0,2.0,本科
7372,后端开发其它,深圳,22.5,4.0,本科
7373,后端开发其它,广州,15.0,2.0,本科
7378,后端开发其它,深圳,30.0,4.0,本科
7380,后端开发其它,成都,19.5,3.0,本科
7381,后端开发其它,武汉,15.5,3.0,本科
7382,后端开发其它,北京,18.5,4.0,本科
7383,后端开发其它,广州,30.0,4.0,本科
7384,后端开发其它,深圳,15.0,4.0,本科
7385,后端开发其它,深圳,30.0,3.0,本科
7386,后端开发其它,北京,20.0,4.0,本科
7387,后端开发其它,深圳,45.0,3.0,本科
7388,后端开发其它,上海,50.0,3.0,本科
7389,后端开发其它,深圳,25.0,3.0,本科
7392,后端开发其它,北京,22.5,3.0,本科
7394,后端开发其它,北京,30.0,2.0,本科
7395,后端开发其它,成都,25.0,3.0,本科
7396,后端开发其它,北京,15.0,2.0,大专
7397,后端开发其它,杭州,20.0,4.0,本科
7398,后端开发其它,广州,10.0,2.0,本科
7399,后端开发其它,广州,22.5,3.0,本科
7400,后端开发其它,上海,50.0,2.0,本科
7401,后端开发其它,上海,22.5,2.0,本科
7403,后端开发其它,深圳,30.0,3.0,本科
7404,后端开发其它,厦门,14.0,2.0,本科
7408,后端开发其它,北京,42.5,3.0,本科
7409,后端开发其它,广州,22.5,4.0,本科
7410,后端开发其它,成都,9.5,4.0,本科
7411,后端开发其它,杭州,16.5,2.0,本科
7412,后端开发其它,北京,30.0,4.0,本科
7413,后端开发其它,南京,17.0,2.0,本科
7414,后端开发其它,南京,26.5,4.0,本科
7415,后端开发其它,北京,16.0,3.0,本科
7416,后端开发其它,北京,25.0,3.0,本科
7417,后端开发其它,成都,15.0,4.0,本科
7418,后端开发其它,北京,37.5,3.0,本科
7419,后端开发其它,成都,14.0,4.0,本科
7422,后端开发其它,上海,45.0,4.0,本科
7423,后端开发其它,北京,27.5,4.0,本科
7424,后端开发其它,成都,16.5,2.0,本科
7425,后端开发其它,深圳,21.5,4.0,本科
7426,后端开发其它,广州,20.0,2.0,本科
7428,后端开发其它,深圳,30.0,2.0,本科
7429,后端开发其它,深圳,32.5,3.0,本科
7430,后端开发其它,北京,40.0,3.0,本科
7431,后端开发其它,上海,25.0,4.0,本科
7432,后端开发其它,苏州,12.5,2.0,大专
7433,后端开发其它,北京,30.0,4.0,本科
7434,后端开发其它,上海,25.0,4.0,本科
7439,后端开发其它,广州,15.0,2.0,本科
7440,后端开发其它,北京,20.0,2.0,本科
7441,后端开发其它,北京,30.0,3.0,本科
7442,后端开发其它,上海,25.0,4.0,本科
7443,后端开发其它,上海,25.0,4.0,本科
7444,后端开发其它,上海,16.5,2.0,本科
7445,后端开发其它,上海,45.0,4.0,本科
7446,后端开发其它,上海,45.0,4.0,本科
7447,后端开发其它,北京,42.5,4.0,本科
7448,后端开发其它,广州,30.0,3.0,本科
7449,后端开发其它,杭州,27.5,3.0,本科
7452,后端开发其它,北京,31.5,4.0,本科
7453,后端开发其它,深圳,30.0,4.0,本科
7454,后端开发其它,北京,21.5,4.0,本科
7455,后端开发其它,深圳,37.5,3.0,本科
7456,后端开发其它,重庆,7.5,2.0,本科
7457,后端开发其它,上海,40.0,2.0,本科
7458,后端开发其它,北京,45.0,4.0,本科
7459,后端开发其它,上海,30.0,3.0,本科
7460,后端开发其它,北京,30.0,4.0,不限
7461,后端开发其它,上海,45.0,4.0,本科
7462,后端开发其它,深圳,17.5,2.0,本科
7463,后端开发其它,北京,22.5,4.0,本科
7464,后端开发其它,上海,25.0,4.0,本科
7467,后端开发其它,广州,30.0,4.0,本科
7469,后端开发其它,上海,55.0,4.0,本科
7470,后端开发其它,武汉,20.0,4.0,本科
7471,后端开发其它,杭州,24.0,3.0,本科
7472,后端开发其它,广州,24.0,3.0,本科
7473,后端开发其它,北京,27.5,2.0,本科
7474,后端开发其它,北京,50.0,4.0,本科
7475,后端开发其它,深圳,24.0,3.0,本科
7476,后端开发其它,上海,40.0,3.0,本科
7477,后端开发其它,广州,15.0,3.0,本科
7479,后端开发其它,深圳,18.0,4.0,大专
7482,后端开发其它,南京,30.0,4.0,本科
7484,后端开发其它,武汉,20.0,3.0,本科
7485,后端开发其它,广州,21.5,3.0,本科
7486,后端开发其它,北京,32.5,4.0,本科
7487,后端开发其它,上海,45.0,4.0,本科
7489,后端开发其它,北京,20.0,4.0,本科
7490,后端开发其它,深圳,27.5,3.0,本科
7491,后端开发其它,深圳,22.5,4.0,本科
7492,后端开发其它,深圳,30.0,3.0,本科
7493,后端开发其它,上海,16.5,2.0,大专
7494,后端开发其它,广州,15.0,4.0,本科
7499,后端开发其它,北京,24.0,3.0,本科
7500,后端开发其它,合肥,12.5,4.0,本科
7501,后端开发其它,杭州,18.5,4.0,本科
7502,后端开发其它,杭州,18.5,4.0,本科
7503,后端开发其它,深圳,45.0,4.0,本科
7504,后端开发其它,深圳,37.5,4.0,本科
7505,后端开发其它,深圳,17.5,4.0,本科
7506,后端开发其它,北京,30.0,4.0,本科
7507,后端开发其它,成都,18.0,4.0,本科
7508,后端开发其它,广州,30.0,3.0,本科
7509,后端开发其它,杭州,17.5,4.0,本科
7513,后端开发其它,上海,37.5,4.0,本科
7514,后端开发其它,深圳,45.0,4.0,本科
7515,后端开发其它,深圳,45.0,4.0,本科
7516,后端开发其它,温州,18.5,4.0,本科
7517,后端开发其它,成都,13.5,4.0,本科
7519,后端开发其它,成都,12.5,4.0,本科
7520,后端开发其它,上海,22.5,4.0,本科
7521,后端开发其它,上海,50.0,3.0,本科
7522,后端开发其它,上海,50.0,3.0,本科
7524,后端开发其它,上海,20.0,4.0,本科
7525,web前端,上海,10.0,2.0,本科
7526,web前端,苏州,16.0,4.0,本科
7528,web前端,北京,32.5,4.0,本科
7529,web前端,广州,15.0,4.0,大专
7531,web前端,北京,20.0,4.0,本科
7532,web前端,深圳,18.5,4.0,本科
7533,web前端,南京,13.0,4.0,大专
7534,web前端,北京,12.0,2.0,本科
7535,web前端,深圳,17.5,3.0,本科
7536,web前端,青岛,12.0,2.0,大专
7537,web前端,北京,17.5,4.0,本科
7538,web前端,成都,13.5,4.0,本科
7540,web前端,北京,11.5,2.0,本科
7541,web前端,上海,15.0,2.0,本科
7542,web前端,成都,12.5,4.0,本科
7543,web前端,贵阳,15.0,4.0,大专
7544,web前端,成都,10.5,4.0,本科
7545,web前端,武汉,12.0,2.0,本科
7558,web前端,北京,28.5,2.0,本科
7559,web前端,深圳,21.5,3.0,大专
7560,web前端,广州,16.0,4.0,本科
7561,web前端,成都,11.5,4.0,本科
7562,web前端,北京,22.5,4.0,本科
7563,web前端,武汉,15.0,4.0,本科
7564,web前端,北京,32.5,4.0,本科
7565,web前端,广州,15.0,4.0,本科
7566,web前端,深圳,18.5,4.0,本科
7567,web前端,深圳,15.0,2.0,本科
7570,web前端,深圳,22.5,4.0,本科
7571,web前端,北京,25.0,4.0,本科
7572,web前端,上海,15.0,2.0,本科
7573,web前端,上海,30.0,3.0,本科
7574,web前端,北京,12.5,2.0,本科
7575,web前端,北京,17.5,4.0,本科
7577,web前端,北京,20.0,4.0,本科
7578,web前端,成都,20.0,4.0,本科
7579,web前端,深圳,30.0,4.0,本科
7580,web前端,深圳,15.5,2.0,本科
7581,web前端,深圳,20.0,4.0,本科
7582,web前端,北京,30.0,2.0,本科
7583,web前端,无锡,16.0,4.0,本科
7585,web前端,北京,37.5,4.0,本科
7586,web前端,上海,37.5,4.0,本科
7587,web前端,杭州,30.0,4.0,本科
7588,web前端,北京,30.0,3.0,大专
7589,web前端,深圳,16.0,4.0,本科
7590,web前端,深圳,45.0,3.0,本科
7591,web前端,成都,14.0,4.0,本科
7593,web前端,广州,12.0,4.0,本科
7594,web前端,北京,24.0,3.0,本科
7595,web前端,广州,11.5,2.0,本科
7596,web前端,杭州,7.5,2.0,本科
7598,web前端,深圳,16.0,4.0,大专
7600,web前端,上海,40.0,2.0,本科
7602,web前端,北京,17.5,4.0,本科
7603,web前端,广州,9.5,2.0,本科
7604,web前端,重庆,8.0,4.0,本科
7605,web前端,深圳,30.0,4.0,本科
7606,web前端,嘉兴,19.0,4.0,硕士
7607,web前端,北京,19.0,4.0,本科
7608,web前端,深圳,30.0,3.0,本科
7610,web前端,北京,37.5,2.0,本科
7611,web前端,北京,11.5,2.0,大专
7612,web前端,上海,22.5,4.0,本科
7613,web前端,成都,9.0,2.0,本科
7616,web前端,深圳,12.5,4.0,本科
7617,web前端,保定,11.5,2.0,本科
7618,web前端,成都,11.5,4.0,本科
7619,web前端,成都,17.5,4.0,本科
7620,web前端,成都,14.5,4.0,本科
7621,web前端,杭州,21.5,4.0,本科
7622,web前端,深圳,20.0,3.0,本科
7623,web前端,北京,45.0,3.0,本科
7624,web前端,广州,9.0,2.0,大专
7625,web前端,广州,17.0,3.0,本科
7627,web前端,北京,17.5,3.0,本科
7628,web前端,北京,27.5,2.0,本科
7629,web前端,成都,21.0,4.0,本科
7630,web前端,上海,16.5,4.0,本科
7631,web前端,北京,16.0,4.0,本科
7632,web前端,深圳,21.0,4.0,本科
7633,web前端,广州,22.5,4.0,本科
7635,web前端,上海,19.0,4.0,本科
7636,web前端,北京,26.5,4.0,本科
7637,web前端,珠海,10.5,4.0,本科
7638,web前端,深圳,17.5,4.0,本科
7640,web前端,武汉,16.5,3.0,本科
7641,web前端,成都,17.5,4.0,本科
7642,web前端,苏州,20.0,3.0,本科
7645,web前端,天津,10.5,2.0,本科
7646,web前端,杭州,16.0,4.0,本科
7647,web前端,深圳,19.0,4.0,本科
7648,web前端,深圳,25.0,3.0,本科
7649,web前端,深圳,22.5,4.0,本科
7650,web前端,佛山,15.0,3.0,本科
7651,web前端,北京,30.0,4.0,本科
7652,web前端,北京,16.0,4.0,本科
7653,web前端,北京,17.5,2.0,本科
7660,web前端,深圳,11.5,2.0,本科
7661,web前端,上海,20.0,3.0,不限
7662,web前端,北京,22.5,2.0,本科
7663,web前端,杭州,18.5,3.0,本科
7664,web前端,杭州,17.5,4.0,本科
7665,web前端,上海,13.0,2.0,本科
7666,web前端,深圳,18.5,4.0,本科
7667,web前端,深圳,37.5,3.0,本科
7668,web前端,合肥,13.0,4.0,大专
7669,web前端,深圳,20.0,3.0,本科
7676,web前端,深圳,16.0,4.0,本科
7677,web前端,北京,20.0,2.0,本科
7678,web前端,广州,10.0,2.0,本科
7679,web前端,深圳,20.0,2.0,本科
7680,web前端,杭州,14.5,4.0,本科
7681,web前端,广州,10.0,2.0,本科
7682,web前端,广州,23.0,3.0,本科
7683,web前端,杭州,17.0,4.0,本科
7684,web前端,深圳,12.5,2.0,本科
7691,web前端,上海,13.5,2.0,大专
7692,web前端,成都,15.0,4.0,本科
7693,web前端,上海,17.5,2.0,本科
7694,web前端,上海,17.5,4.0,本科
7695,web前端,北京,25.0,4.0,本科
7696,web前端,南京,22.5,4.0,本科
7697,web前端,杭州,12.5,2.0,本科
7698,web前端,武汉,22.5,4.0,本科
7705,web前端,成都,15.5,4.0,本科
7706,web前端,北京,22.5,4.0,本科
7707,web前端,成都,17.0,4.0,本科
7708,web前端,深圳,37.5,4.0,本科
7709,web前端,上海,42.5,3.0,本科
7710,web前端,厦门,10.5,4.0,本科
7711,web前端,济南,7.0,4.0,大专
7713,web前端,深圳,25.0,3.0,本科
7720,web前端,深圳,16.0,4.0,本科
7721,web前端,武汉,20.0,3.0,本科
7722,web前端,黄石,8.0,2.0,本科
7725,web前端,长沙,12.5,3.0,本科
7727,web前端,绍兴,15.0,4.0,本科
7728,web前端,苏州,12.5,4.0,本科
7729,web前端,杭州,7.5,2.0,本科
7730,web前端,杭州,15.0,3.0,本科
7731,web前端,上海,13.5,4.0,本科
7732,web前端,深圳,15.5,3.0,本科
7733,web前端,成都,12.0,4.0,本科
7734,web前端,武汉,7.0,2.0,本科
7735,web前端,成都,10.5,2.0,本科
7743,web前端,苏州,10.0,2.0,大专
7744,web前端,西安,7.5,2.0,大专
7745,web前端,杭州,16.0,4.0,本科
7747,web前端,深圳,21.5,3.0,本科
7748,web前端,武汉,13.0,2.0,本科
7749,web前端,成都,13.0,2.0,本科
7750,web前端,成都,15.5,3.0,本科
7751,web前端,武汉,15.5,3.0,本科
7752,web前端,北京,25.0,3.0,本科
7753,web前端,北京,12.5,4.0,本科
7754,web前端,深圳,24.0,3.0,本科
7755,web前端,北京,20.0,4.0,本科
7756,web前端,南京,11.5,4.0,本科
7757,web前端,深圳,25.0,3.0,本科
7758,web前端,北京,37.5,3.0,本科
7759,web前端,沈阳,8.5,4.0,本科
7760,web前端,上海,22.5,4.0,本科
7761,web前端,天津,19.0,3.0,本科
7762,web前端,广州,16.0,4.0,本科
7763,web前端,上海,30.0,4.0,本科
7764,web前端,深圳,22.5,4.0,本科
7765,web前端,珠海,11.5,2.0,本科
7766,web前端,成都,11.5,4.0,本科
7767,web前端,深圳,30.0,4.0,本科
7768,web前端,西安,14.0,3.0,本科
7769,web前端,武汉,21.5,3.0,本科
7770,web前端,上海,20.0,3.0,本科
7771,web前端,深圳,20.0,4.0,本科
7772,web前端,成都,13.5,4.0,本科
7773,web前端,深圳,15.5,2.0,本科
7774,web前端,成都,11.0,4.0,本科
7775,web前端,北京,20.0,3.0,本科
7776,web前端,上海,19.0,3.0,本科
7777,web前端,深圳,15.0,4.0,本科
7778,web前端,深圳,22.0,3.0,本科
7779,web前端,北京,37.5,4.0,本科
7780,web前端,成都,13.0,4.0,本科
7784,web前端,杭州,13.5,4.0,本科
7785,web前端,深圳,23.0,3.0,大专
7786,web前端,北京,22.5,4.0,本科
7787,web前端,上海,22.5,4.0,本科
7788,web前端,合肥,15.5,4.0,本科
7789,web前端,北京,11.5,2.0,大专
7791,web前端,济源,5.0,4.0,不限
7792,web前端,广州,9.0,2.0,本科
7793,web前端,北京,22.5,3.0,本科
7794,web前端,上海,22.5,2.0,本科
7796,web前端,宁波,11.5,4.0,本科
7797,web前端,杭州,9.0,2.0,本科
7799,web前端,成都,12.5,4.0,本科
7800,web前端,兰州,8.5,4.0,本科
7801,web前端,广州,11.5,2.0,本科
7802,web前端,深圳,12.0,4.0,大专
7805,web前端,西安,9.0,4.0,大专
7806,web前端,福州,11.5,4.0,本科
7807,web前端,南昌,11.5,2.0,本科
7809,web前端,重庆,12.0,3.0,大专
7811,web前端,天津,10.5,2.0,本科
7812,web前端,广州,17.5,3.0,本科
7813,web前端,上海,24.0,4.0,本科
7814,web前端,贵阳,7.0,4.0,本科
7817,web前端,深圳,30.0,4.0,本科
7820,web前端,长沙,13.0,4.0,本科
7824,web前端,成都,12.5,3.0,本科
7825,web前端,长沙,11.5,3.0,本科
7826,web前端,成都,37.5,4.0,本科
7828,web前端,贵阳,9.5,4.0,本科
7829,web前端,贵阳,9.5,4.0,本科
7830,web前端,昆明,9.5,4.0,大专
7831,web前端,广州,8.0,2.0,本科
7832,web前端,广州,17.5,3.0,本科
7833,web前端,上海,11.5,2.0,本科
7835,web前端,南京,10.0,4.0,大专
7836,web前端,深圳,25.0,4.0,本科
7841,web前端,深圳,11.0,4.0,本科
7842,web前端,北京,22.5,4.0,本科
7843,web前端,武汉,11.0,4.0,本科
7844,web前端,南昌,9.0,4.0,本科
7846,web前端,杭州,10.5,2.0,本科
7848,web前端,深圳,11.5,4.0,大专
7849,web前端,西安,11.0,4.0,本科
7851,web前端,珠海,10.0,2.0,本科
7852,web前端,广州,11.0,3.0,本科
7854,web前端,武汉,6.5,2.0,本科
7855,web前端,上海,11.5,2.0,本科
7856,web前端,通辽,9.0,4.0,本科
7857,web前端,南昌,14.5,3.0,本科
7858,web前端,株洲,12.0,2.0,本科
7859,web前端,武汉,5.0,4.0,大专
7860,web前端,厦门,6.5,2.0,大专
7861,web前端,大连,12.5,3.0,本科
7863,web前端,西安,22.5,4.0,本科
7864,web前端,北京,17.5,3.0,本科
7866,web前端,黄石,8.0,2.0,本科
7867,web前端,黄石,8.0,2.0,本科
7869,web前端,无锡,11.0,4.0,本科
7870,web前端,成都,12.5,2.0,大专
7871,web前端,武汉,16.5,4.0,本科
7872,web前端,苏州,7.5,2.0,本科
7874,web前端,天津,8.5,2.0,大专
7875,web前端,广州,15.0,4.0,本科
7876,web前端,上海,11.5,2.0,本科
7877,web前端,昆明,7.5,4.0,本科
7878,web前端,深圳,10.5,2.0,大专
7879,web前端,武汉,11.0,4.0,本科
7880,web前端,深圳,19.5,3.0,本科
7881,web前端,东莞,20.0,3.0,本科
7882,web前端,宁波,10.0,2.0,本科
7883,web前端,北京,17.5,4.0,本科
7884,web前端,武汉,14.0,3.0,本科
7885,web前端,西安,12.0,4.0,本科
7886,web前端,北京,12.5,2.0,本科
7887,web前端,成都,11.5,4.0,本科
7888,web前端,长沙,12.0,2.0,大专
7889,web前端,武汉,15.0,3.0,本科
7890,web前端,北京,17.5,4.0,本科
7893,web前端,广州,6.0,2.0,本科
7895,web前端,石家庄,10.0,3.0,本科
7896,web前端,苏州,14.5,4.0,本科
7897,web前端,北京,16.0,4.0,本科
7898,web前端,珠海,12.5,2.0,本科
7899,web前端,成都,10.0,4.0,本科
7900,web前端,深圳,21.5,4.0,本科
7901,web前端,北京,12.0,4.0,本科
7903,web前端,北京,12.5,2.0,硕士
7904,web前端,重庆,9.0,4.0,本科
7905,web前端,鄂州,9.0,4.0,大专
7907,web前端,济南,8.0,2.0,本科
7908,web前端,西安,8.0,2.0,本科
7910,web前端,北京,20.0,4.0,本科
7911,web前端,宁波,11.5,4.0,本科
7912,web前端,南京,22.5,3.0,本科
7913,web前端,上海,24.0,3.0,本科
7914,web前端,厦门,15.0,4.0,本科
7915,web前端,广州,30.0,4.0,本科
7916,web前端,南京,20.0,4.0,本科
7917,web前端,广州,4.0,2.0,不限
7918,web前端,福州,13.0,4.0,本科
7919,web前端,北京,30.0,4.0,本科
7920,web前端,成都,7.0,2.0,本科
7921,web前端,成都,14.5,4.0,本科
7922,web前端,西安,11.0,4.0,本科
7924,web前端,北京,12.0,4.0,本科
7925,web前端,长沙,8.0,2.0,本科
7927,web前端,深圳,19.0,4.0,大专
7928,web前端,深圳,19.0,4.0,本科
